Longitude_city1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Aug-85,10280,329,67.9,412,4235360,6237644,15140,1985,8
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Aug-85,6029,158,72.8,310,1868990,2567294,8282,1985,8
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Aug-85,41652,490,73.5,680,28323360,38535184,56669,1985,8
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Aug-85,23318,347,66.7,618,14410524,21604984,34960,1985,8
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Aug-85,7672,242,73.5,538,4127536,5615695,10438,1985,8
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Aug-85,12105,256,69.5,1250,15131250,21771583,17417,1985,8
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Aug-85,26215,553,65,476,12478340,19197446,40331,1985,8
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Aug-85,5941,222,65,378,2245698,3454920,9140,1985,8
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Aug-85,24641,196,84.3,1330,32772530,38876074,29230,1985,8
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Aug-85,3675,300,42.4,457,1679475,3961026,8667,1985,8
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Aug-85,26762,258,77.6,2706,72417972,93322129,34487,1985,8
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Aug-85,183945,1615,71.3,706,129865170,182139088,257987,1985,8
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Aug-85,15921,139,74.3,3284,52284564,70369534,21428,1985,8
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Aug-85,1290,26,90.2,1454,1875660,2079446,1430,1985,8
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Aug-85,6251,128,78,837,5232087,6707804,8014,1985,8
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Aug-85,10860,101,91.4,1690,18353400,20080306,11882,1985,8
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Aug-85,5213,161,63.7,367,1913171,3003408,8184,1985,8
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Sep-85,14614,123,80.6,1316,19232024,23861072,18132,1985,9
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Sep-85,4018,41,81.8,1622,6517196,7967232,4912,1985,9
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Sep-85,2543,32,72,972,2471796,3433050,3532,1985,9
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Sep-85,1843,18,69.3,2619,4826817,6965104,2659,1985,9
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Sep-85,1951,18,83.9,1607,3135257,3736897,2325,1985,9
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Sep-85,63492,705,73.1,643,40825356,55848640,86856,1985,9
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Sep-85,17392,137,85,2120,36871040,43377694,20461,1985,9
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Sep-85,38613,379,78.6,1167,45061371,57329989,49126,1985,9
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Sep-85,14121,327,76.3,452,6382692,8365258,18507,1985,9
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Sep-85,11761,114,69.3,1305,15348105,22147338,16971,1985,9
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Sep-85,6027,62,75.3,2022,12186594,16184056,8004,1985,9
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Sep-85,4275,51,70.6,1391,5946525,8422840,6055,1985,9
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Sep-85,664,12,56.5,956,634784,1123512,1175,1985,9
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Sep-85,3056,26,74.5,2852,8715712,11698942,4102,1985,9
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Sep-85,905,20,61.7,797,721285,1169019,1467,1985,9
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Sep-85,38953,387,82,1381,53794093,65602552,47504,1985,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Sep-85,398,4,69.1,3615,1438770,2082156,576,1985,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Sep-85,7255,88,77.6,895,6493225,8367558,9349,1985,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Sep-85,24578,303,82.9,518,12731404,15357544,29648,1985,9
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Sep-85,109502,1011,75,753,82455006,109940008,146003,1985,9
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Sep-85,37691,398,86.8,1112,41912392,48286166,43423,1985,9
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Sep-85,831,15,83.7,1677,1393587,1664978,993,1985,9
122.2359,-17.9614,149.18681,-21.14434,CAIRNS,MELBOURNE,Sep-85,0,1,0,2311,0,0,0,1985,9
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Sep-85,456,6,74.3,1971,898776,1209658,614,1985,9
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Sep-85,30388,425,61.7,470,14282360,23148071,49251,1985,9
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Sep-85,51020,952,62.1,236,12040720,19389243,82158,1985,9
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Sep-85,6045,166,71.4,443,2677935,3750609,8466,1985,9
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Sep-85,156,1,108.3,3155,492180,454460,144,1985,9
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Sep-85,13258,376,75.4,412,5462296,7244424,17584,1985,9
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Sep-85,5871,155,72.7,310,1820010,2503453,8076,1985,9
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Sep-85,42461,494,78.2,680,28873480,36922609,54298,1985,9
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Sep-85,26833,369,70.2,618,16582794,23622214,38224,1985,9
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Sep-85,7930,249,71.3,538,4266340,5983647,11122,1985,9
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Sep-85,11713,235,72.3,1250,14641250,20250692,16201,1985,9
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Sep-85,32201,616,67.9,476,15327676,22573897,47424,1985,9
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Sep-85,6938,230,73.9,378,2622564,3548801,9388,1985,9
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Sep-85,24486,206,81.1,1330,32566380,40155832,30192,1985,9
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Sep-85,3928,315,44.7,457,1795096,4015875,8787,1985,9
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Sep-85,32797,280,77.3,2706,88748682,114810714,42428,1985,9
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Sep-85,174945,1595,70.5,706,123511170,175193149,248149,1985,9
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Sep-85,18305,152,76.2,3284,60113620,78889265,24022,1985,9
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Sep-85,1190,26,83.2,1454,1730260,2079639,1430,1985,9
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Sep-85,6182,127,77.6,837,5174334,6667956,7966,1985,9
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Sep-85,10437,105,86.2,1690,17638530,20462332,12108,1985,9
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Sep-85,5472,162,66.7,367,2008224,3010831,8204,1985,9
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Oct-85,13710,125,76.3,1316,18042360,23646606,17969,1985,10
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Oct-85,3462,40,73.1,1622,5615364,7681756,4736,1985,10
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Oct-85,2139,29,68.1,972,2079108,3053022,3141,1985,10
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Oct-85,1778,18,65.2,2619,4656582,7141997,2727,1985,10
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Oct-85,1231,16,70.7,1607,1978217,2798044,1741,1985,10
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Oct-85,62675,731,70.4,643,40300025,57244354,89027,1985,10
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Oct-85,17486,138,82.9,2120,37070320,44716912,21093,1985,10
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Oct-85,39015,393,74.6,1167,45530505,61032849,52299,1985,10
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Oct-85,14791,364,74.5,452,6685532,8973868,19854,1985,10
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Oct-85,10149,106,66.4,1305,13244445,19946453,15285,1985,10
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Oct-85,5069,54,71,2022,10249518,14435941,7139,1985,10
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Oct-85,2671,35,65,1391,3715361,5715940,4109,1985,10
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Oct-85,483,9,58.3,956,461748,792021,828,1985,10
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Oct-85,2193,20,72.8,2852,6254436,8591258,3012,1985,10
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Oct-85,1126,18,73.5,797,897422,1220982,1532,1985,10
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Oct-85,32443,334,81.7,1381,44803783,54839392,39710,1985,10
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Oct-85,348,4,60.4,3615,1258020,2082815,576,1985,10
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Oct-85,5340,75,71.4,895,4779300,6693697,7479,1985,10
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Oct-85,23818,310,78.3,518,12337724,15756991,30419,1985,10
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Oct-85,109983,1000,74.2,753,82817199,111613476,148225,1985,10
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Oct-85,38013,398,86.6,1112,42270456,48811150,43895,1985,10
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Oct-85,707,11,86.3,1677,1185639,1373857,819,1985,10
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Oct-85,83,1,90.2,1971,163593,181367,92,1985,10
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Oct-85,35889,505,63.9,470,16867830,26397230,56164,1985,10
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Oct-85,53260,1010,60.2,236,12569360,20879336,88472,1985,10
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Oct-85,6420,173,72.3,443,2844060,3933693,8880,1985,10
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Oct-85,7730,261,63.4,412,3184760,5023281,12192,1985,10
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Oct-85,6383,169,73.8,310,1978730,2681206,8649,1985,10
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Oct-85,44092,489,78.7,680,29982560,38097281,56025,1985,10
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Oct-85,23861,357,66.5,618,14746098,22174583,35881,1985,10
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Oct-85,8197,278,71.7,538,4409986,6150608,11432,1985,10
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Oct-85,11218,237,67.9,1250,14022500,20651694,16521,1985,10
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Oct-85,30564,628,67.1,476,14548464,21681765,45550,1985,10
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Oct-85,4953,172,71.7,378,1872234,2611205,6908,1985,10
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Oct-85,15231,129,86.5,1330,20257230,23418763,17608,1985,10
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Oct-85,4367,323,49.5,457,1995719,4031756,8822,1985,10
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Oct-85,27561,309,77.2,2706,74580066,96606303,35701,1985,10
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Oct-85,184448,1678,69.5,706,130220288,187367321,265393,1985,10
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Oct-85,16118,136,79.4,3284,52931512,66664373,20300,1985,10
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Oct-85,1054,26,73.7,1454,1532516,2079398,1430,1985,10
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Oct-85,5669,120,74.7,837,4744953,6352012,7589,1985,10
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Oct-85,9078,97,85.4,1690,15341820,17964660,10630,1985,10
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Oct-85,5883,171,66.4,367,2159061,3251598,8860,1985,10
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Nov-85,12750,121,72.5,1316,16779000,23143448,17586,1985,11
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Nov-85,3741,47,70,1622,6067902,8668431,5344,1985,11
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Nov-85,2619,34,67.8,972,2545668,3754673,3863,1985,11
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Nov-85,1348,17,55.1,2619,3530412,6407281,2446,1985,11
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Nov-85,1566,23,59.2,1607,2516562,4250949,2645,1985,11
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Nov-85,67784,744,70.2,643,43585112,62087054,96558,1985,11
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Nov-85,16865,139,79.2,2120,35753800,45143687,21294,1985,11
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Nov-85,41370,403,72.5,1167,48278790,66591434,57062,1985,11
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Nov-85,12973,314,75.8,452,5863796,7735879,17115,1985,11
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Nov-85,8931,103,59.7,1305,11654955,19522538,14960,1985,11
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Nov-85,4677,57,62.8,2022,9456894,15058748,7447,1985,11
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Nov-85,745,10,60,1391,1036295,1727158,1242,1985,11
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Nov-85,377,8,51.2,956,360412,703930,736,1985,11
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Nov-85,1820,21,60.2,2852,5190640,8622326,3023,1985,11
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Nov-85,2177,33,71.8,797,1735069,2416531,3032,1985,11
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Nov-85,30210,334,77,1381,41720010,54181831,39234,1985,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Nov-85,511,5,71,3615,1847265,2601782,720,1985,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Nov-85,4546,74,64,895,4068670,6357297,7103,1985,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Nov-85,21215,301,72.8,518,10989370,15095288,29141,1985,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Nov-85,101935,950,72.7,753,76757055,105580543,140213,1985,11
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Nov-85,34040,387,83.7,1112,37852480,45223990,40669,1985,11
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Nov-85,523,9,77.5,1677,877071,1131705,675,1985,11
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Nov-85,701,10,61.6,1971,1381671,2242972,1138,1985,11
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Nov-85,35291,488,65.5,470,16586770,25323313,53879,1985,11
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Nov-85,52132,936,61.6,236,12303152,19972649,84630,1985,11
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Nov-85,5557,152,70.3,443,2461751,3501780,7905,1985,11
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Nov-85,10661,334,68.2,412,4392332,6440370,15632,1985,11
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Nov-85,5930,150,75.4,310,1838300,2438064,7865,1985,11
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Nov-85,38329,419,81.9,680,26063720,31823834,46800,1985,11
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Nov-85,23446,372,67.4,618,14489628,21497964,34786,1985,11
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Nov-85,7783,252,73.1,538,4187254,5728118,10647,1985,11
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Nov-85,11999,233,72.8,1250,14998750,20602679,16482,1985,11
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Nov-85,31235,590,69.6,476,14867860,21361868,44878,1985,11
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Nov-85,5891,204,69.5,378,2226798,3204026,8476,1985,11
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Nov-85,13374,108,82.9,1330,17787420,21456478,16133,1985,11
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Nov-85,4286,318,49.3,457,1958702,3973026,8694,1985,11
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Nov-85,28051,281,79.6,2706,75906006,95359304,35240,1985,11
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Nov-85,186644,1593,73.2,706,131770664,180014568,254978,1985,11
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Nov-85,14435,119,80.6,3284,47404540,58814566,17909,1985,11
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Nov-85,1010,26,70.6,1454,1468540,2080085,1431,1985,11
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Nov-85,5199,119,69.5,837,4351563,6261242,7481,1985,11
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Nov-85,6692,79,81.6,1690,11309480,13859657,8201,1985,11
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Nov-85,5334,160,64.4,367,1957578,3039717,8283,1985,11
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Dec-85,13408,131,69.5,1316,17644928,25388386,19292,1985,12
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Dec-85,3888,40,81.1,1622,6306336,7776000,4794,1985,12
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Dec-85,2550,30,74.3,972,2478600,3335935,3432,1985,12
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Dec-85,3562,38,62.1,2619,9328878,15022348,5736,1985,12
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Dec-85,880,14,65.3,1607,1414160,2165636,1348,1985,12
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Dec-85,56083,641,67.3,643,36061369,53583015,83333,1985,12
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Dec-85,18889,149,81.1,2120,40044680,49376917,23291,1985,12
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Dec-85,36798,374,74.4,1167,42943266,57719444,49460,1985,12
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Dec-85,14616,362,72.1,452,6606432,9162874,20272,1985,12
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Dec-85,9969,117,58.8,1305,13009545,22125077,16954,1985,12
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Dec-85,4730,57,64.5,2022,9564060,14828000,7333,1985,12
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Dec-85,2369,35,64.2,1391,3295279,5132833,3690,1985,12
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Dec-85,505,6,77,956,482780,626987,656,1985,12
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Dec-85,4709,49,61.3,2852,13430068,21908757,7682,1985,12
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Dec-85,1945,28,76.2,797,1550165,2034337,2552,1985,12
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Dec-85,34859,367,78.9,1381,48140279,61014295,44181,1985,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Dec-85,669,5,78.3,3615,2418435,3088678,854,1985,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Dec-85,4793,77,60.5,895,4289735,7090471,7922,1985,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Dec-85,21311,301,72.7,518,11039098,15184454,29314,1985,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Dec-85,102843,979,71.5,753,77440779,108308782,143836,1985,12
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Dec-85,36034,388,82.6,1112,40069808,48510663,43625,1985,12
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Dec-85,373,6,84,1677,625521,744668,444,1985,12
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Dec-85,699,9,55.7,1971,1377729,2473481,1255,1985,12
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Dec-85,28221,455,58.6,470,13263870,22634590,48159,1985,12
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Dec-85,43740,918,55.8,236,10322640,18499355,78387,1985,12
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Dec-85,6684,190,67.8,443,2961012,4367274,9858,1985,12
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Dec-85,609,7,60.4,3155,1921395,3181118,1008,1985,12
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Dec-85,13396,423,68.8,412,5519152,8022023,19471,1985,12
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Dec-85,5504,157,66.8,310,1706240,2554251,8240,1985,12
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Dec-85,42478,486,75.5,680,28885040,38258331,56262,1985,12
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Dec-85,27007,379,71.7,618,16690326,23278000,37667,1985,12
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Dec-85,6463,244,69.1,538,3477094,5031974,9353,1985,12
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Dec-85,12410,240,74.2,1250,15512500,20906334,16725,1985,12
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Dec-85,34455,643,66.3,476,16400580,24736923,51968,1985,12
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Dec-85,8043,282,69.5,378,3040254,4374466,11573,1985,12
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Dec-85,17006,151,72.7,1330,22617980,31111389,23392,1985,12
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Dec-85,3876,301,48.2,457,1771332,3674963,8041,1985,12
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Dec-85,35181,297,78.3,2706,95199786,121583379,44931,1985,12
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Dec-85,159073,1479,68.3,706,112305538,164429777,232903,1985,12
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Dec-85,21282,160,81.7,3284,69890088,85544783,26049,1985,12
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Dec-85,1158,29,72.6,1454,1683732,2319190,1595,1985,12
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Dec-85,5815,132,70.1,837,4867155,6943160,8295,1985,12
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Dec-85,6986,86,83.4,1690,11806340,14156283,8376,1985,12
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Dec-85,5041,174,55.7,367,1850047,3321449,9050,1985,12
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Jan-86,14493,129,77.7,1316,19072788,24546703,18653,1986,1
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Jan-86,4997,42,96.5,1622,8105134,8399103,5178,1986,1
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Jan-86,1460,16,80.1,972,1419120,1771685,1823,1986,1
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Jan-86,3561,36,66.1,2619,9326259,14109318,5387,1986,1
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Jan-86,1650,16,84.2,1607,2651550,3149109,1960,1986,1
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Jan-86,56246,659,65.3,643,36166178,55384652,86135,1986,1
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Jan-86,21369,153,86.5,2120,45302280,52372578,24704,1986,1
